Source,Target,Type,Id,Label,Weight
dizziness,often,Undirected,631,,1
dizziness,purulent sputum,Undirected,632,,3
dizziness,granuloma,Undirected,633,,1
dizziness,hemoptysis,Undirected,634,,15
dizziness,rapid breathing,Undirected,635,,13
dizziness,sensory disturbances,Undirected,636,,20
dizziness,maculopapular rash,Undirected,637,,4
dizziness,nodules,Undirected,638,,4
dizziness,red eye,Undirected,639,,10
dizziness,eye pain,Undirected,640,,10
dizziness,photophobia,Undirected,641,,9
dizziness,tearing,Undirected,642,,3
dizziness,functional impairment,Undirected,643,,1
dizziness,neuralgia,Undirected,644,,1
dizziness,pneumothorax,Undirected,645,,1
dizziness,upper abdominal pain,Undirected,646,,2
dizziness,pale complexion,Undirected,647,,19
dizziness,itching,Undirected,648,,10
dizziness,intestinal perforation,Undirected,649,,1
dizziness,ptosis,Undirected,650,,4
dizziness,exophthalmos,Undirected,651,,2
dizziness,visual impairment,Undirected,652,,15
dizziness,extraocular metastasis,Undirected,653,,1
dizziness,limited movement,Undirected,654,,1
dizziness,thirst,Undirected,655,,10
dizziness,reduced urine output,Undirected,656,,1
dizziness,weakness,Undirected,657,,47
dizziness,elevated body temperature,Undirected,658,,2
dizziness,seizures,Undirected,659,,26
dizziness,epileptiform attacks,Undirected,660,,1
dizziness,fear,Undirected,661,,7
dizziness,heat,Undirected,662,,3
dizziness,stomach pain,Undirected,663,,3
dizziness,sudden,Undirected,664,,1
dizziness,foreign body sensation,Undirected,665,,3
dizziness,slurred speech,Undirected,666,,4
dizziness,paralysis,Undirected,667,,14
dizziness,muscle atrophy,Undirected,668,,7
dizziness,facial muscle weakness,Undirected,669,,1
dizziness,hoarseness,Undirected,670,,10
dizziness,erythema,Undirected,671,,2
dizziness,pigmentation,Undirected,672,,1
dizziness,papules,Undirected,673,,8
dizziness,enlarged,Undirected,674,,1
dizziness,tremors,Undirected,675,,14
dizziness,hyperreflexia,Undirected,676,,3
dizziness,hypothermia,Undirected,677,,1
dizziness,pallor,Undirected,678,,47
dizziness,fainting,Undirected,679,,16
dizziness,trembling,Undirected,680,,4
dizziness,lethargy,Undirected,681,,14
dizziness,malar rash,Undirected,682,,1
dizziness,muscle pain,Undirected,683,,1
dizziness,meningitis,Undirected,684,,3
dizziness,lower abdominal pain,Undirected,685,,3
dizziness,of pregnancy,Undirected,686,,2
dizziness,enlargement,Undirected,687,,1
dizziness,tachycardia,Undirected,688,,23
dizziness,sudden death,Undirected,689,,11
dizziness,petechiae,Undirected,690,,2
dizziness,faint heart sounds,Undirected,691,,4
dizziness,respiratory distress,Undirected,692,,3
dizziness,dryness,Undirected,693,,2
dizziness,tingling,Undirected,694,,1
dizziness,symptoms of upper respiratory tract catarrh,Undirected,695,,1
dizziness,low fever,Undirected,696,,3
dizziness,phlegm,Undirected,697,,3
dizziness,rales,Undirected,698,,1
dizziness,joint pain,Undirected,699,,11
dizziness,joint swelling,Undirected,700,,1
dizziness,numbness,Undirected,701,,4
dizziness,indigestion,Undirected,702,,3
dizziness,sallow complexion,Undirected,703,,1
dizziness,fine,Undirected,704,,2
dizziness,dry hair,Undirected,705,,1
dizziness,subcutaneous nodules,Undirected,706,,1
dizziness,pupil abnormalities,Undirected,707,,1
dizziness,hair loss,Undirected,708,,2
dizziness,pale skin,Undirected,709,,3
dizziness,mucous membranes,Undirected,710,,5
dizziness,listlessness,Undirected,711,,2
dizziness,reduced appetite,Undirected,712,,7
dizziness,numbness in h,Undirected,713,,6
dizziness,weakness in the lower limbs,Undirected,714,,8
dizziness,sore throat,Undirected,715,,11
dizziness,mental disorders,Undirected,716,,6
dizziness,erosion,Undirected,717,,1
dizziness,spinal,Undirected,718,,1
dizziness,frequent urination,Undirected,719,,2
dizziness,urgent urination,Undirected,720,,1
dizziness,painful urination,Undirected,721,,2
dizziness,vision impairment,Undirected,722,,2
dizziness,hemiplegia,Undirected,723,,16
dizziness,seizure-like episodes,Undirected,724,,6
dizziness,rust-colored sputum,Undirected,725,,1
dizziness,intermittent claudication,Undirected,726,,2
dizziness,referred pain,Undirected,727,,2
dizziness,high fever,Undirected,728,,23
dizziness,heaviness,Undirected,729,,4
dizziness,jugular vein distension,Undirected,730,,4
dizziness,reduced or absent secretion of tears,Undirected,731,,1
dizziness,salivation,Undirected,732,,5
dizziness,urinary retention,Undirected,733,,7
dizziness,systolic murmur,Undirected,734,,4
dizziness,pica,Undirected,735,,1
dizziness,vesicles,Undirected,736,,3
dizziness,lack of appetite,Undirected,737,,2
dizziness,pharyngitis,Undirected,738,,1
dizziness,glossitis,Undirected,739,,3
dizziness,gingivitis,Undirected,740,,1
dizziness,vertigo,Undirected,741,,41
dizziness,rotational vertigo,Undirected,742,,1
dizziness,instability,Undirected,743,,3
dizziness,ing,Undirected,744,,3
dizziness,drowsiness,Undirected,745,,9
dizziness,facial flushing,Undirected,746,,6
dizziness,hallucinations,Undirected,747,,16
dizziness,persistent fever,Undirected,748,,4
dizziness,dull pain,Undirected,749,,2
dizziness,postpr,Undirected,750,,2
dizziness,ial fullness,Undirected,751,,1
dizziness,emaciation,Undirected,752,,6
dizziness,poor appetite,Undirected,753,,19
dizziness,top,Undirected,754,,1
dizziness,reflex neuralgia,Undirected,755,,1
dizziness,olfactory disturbances,Undirected,756,,1
dizziness,postnasal drip,Undirected,757,,1
dizziness,respiratory failure,Undirected,758,,6
dizziness,microcephaly,Undirected,759,,1
dizziness,facial paralysis,Undirected,760,,3
dizziness,respiratory alkalosis,Undirected,761,,1
dizziness,irregular breathing,Undirected,762,,3
dizziness,metabolic acidosis,Undirected,763,,3
dizziness,sighing respiration,Undirected,764,,1
dizziness,double vision,Undirected,765,,1
dizziness,productive cough,Undirected,766,,1
dizziness,general malaise,Undirected,767,,6
dizziness,increased vaginal discharge,Undirected,768,,2
dizziness,during pregnancy,Undirected,769,,1
dizziness,sodium,Undirected,770,,1
dizziness,refusal to eat,Undirected,771,,1
dizziness,nocturia,Undirected,772,,1
dizziness,polydipsia,Undirected,773,,6
dizziness,urinary incontinence,Undirected,774,,4
dizziness,enuresis,Undirected,775,,2
dizziness,poor development,Undirected,776,,2
dizziness,sensory abnormalities,Undirected,777,,1
dizziness,loss of tendon reflexes,Undirected,778,,1
dizziness,hyperhidrosis,Undirected,779,,10
dizziness,etc,Undirected,780,,3
dizziness,spinal rigidity,Undirected,781,,1
dizziness,neck stiffness,Undirected,782,,9
dizziness,neck,Undirected,783,,4
dizziness,drooping shoulders,Undirected,784,,2
dizziness,narrowed visual field,Undirected,785,,3
dizziness,pain in the ears,Undirected,786,,3
dizziness,hearing loss,Undirected,787,,17
dizziness,epilepsy,Undirected,788,,6
dizziness,fecal vomiting,Undirected,789,,1
dizziness,neurogenic vomiting,Undirected,790,,1
dizziness,visual field defects,Undirected,791,,3
dizziness,retinal detachment,Undirected,792,,1
dizziness,scotoma,Undirected,793,,1
dizziness,red tongue,Undirected,794,,2
dizziness,motor dysfunction,Undirected,795,,4
dizziness,insomnia,Undirected,796,,45
dizziness,reduced intelligence,Undirected,797,,2
dizziness,lower back,Undirected,798,,1
dizziness,nasal congestion,Undirected,799,,11
dizziness,myalgia,Undirected,800,,4
dizziness,lung infection,Undirected,801,,1
dizziness,shoulder pain,Undirected,802,,3
dizziness,limited mobility,Undirected,803,,1
dizziness,muscle contractions,Undirected,804,,1
dizziness,spasms,Undirected,805,,1
dizziness,unsteady gait,Undirected,806,,12
dizziness,fingers,Undirected,807,,1
dizziness,purpura,Undirected,808,,6
dizziness,lymphadenopathy,Undirected,809,,5
dizziness,visual disturbances,Undirected,810,,7
dizziness,hemiparesis,Undirected,811,,5
dizziness,dysphagia,Undirected,812,,12
dizziness,recurrent bleeding,Undirected,813,,1
dizziness,obesity,Undirected,814,,2
dizziness,trauma,Undirected,815,,1
dizziness,sudden onset,Undirected,816,,1
dizziness,speech disorder,Undirected,817,,5
dizziness,tenesmus,Undirected,818,,1
dizziness,enlarged lymph nodes,Undirected,819,,2
dizziness,prone to falling,Undirected,820,,1
dizziness,ecchymosis,Undirected,821,,1
dizziness,sensation of tightness,Undirected,822,,2
dizziness,pressure in the head,Undirected,823,,3
dizziness,heart murmur,Undirected,824,,3
dizziness,miscarriage,Undirected,825,,1
dizziness,premature birth,Undirected,826,,1
dizziness,neurological dysfunction,Undirected,827,,1
dizziness,increased muscle tone in the limbs,Undirected,828,,2
dizziness,limb deformities,Undirected,829,,1
dizziness,incontinence of urine,Undirected,830,,2
dizziness,feces,Undirected,831,,2
dizziness,splenomegaly,Undirected,832,,17
dizziness,hyperuricemia,Undirected,833,,1
dizziness,hypoglycemia,Undirected,834,,2
dizziness,psychiatric disorders,Undirected,835,,5
dizziness,increased intracranial pressure,Undirected,836,,10
dizziness,lack of coordination in limbs,Undirected,837,,1
dizziness,urgency,Undirected,838,,2
dizziness,dysuria,Undirected,839,,2
dizziness,urinary frequency,Undirected,840,,3
dizziness,toes,Undirected,841,,1
dizziness,retinal hemorrhage,Undirected,842,,1
dizziness,keratitis,Undirected,843,,1
dizziness,vascular malformations,Undirected,844,,1
dizziness,history of trauma,Undirected,845,,1
dizziness,extension,Undirected,846,,1
dizziness,mutism,Undirected,847,,1
dizziness,optic atrophy,Undirected,848,,1
dizziness,hemianopia,Undirected,849,,7
dizziness,swelling of the eyelids,Undirected,850,,1
dizziness,soreness,Undirected,851,,4
dizziness,hyperkalemia,Undirected,852,,2
dizziness,memory disorders,Undirected,853,,5
dizziness,limited joint function,Undirected,854,,1
dizziness,dysmenorrhea,Undirected,855,,1
dizziness,sudden fainting,Undirected,856,,2
dizziness,thready pulse close to extinction,Undirected,857,,1
dizziness,skin lesions,Undirected,858,,1
dizziness,sphincter dysfunction,Undirected,859,,1
dizziness,feeling of walking on cotton,Undirected,860,,1
dizziness,of long duration,Undirected,861,,1
dizziness,purulent discharge,Undirected,862,,1
dizziness,pain during urination,Undirected,863,,1
dizziness,urticaria,Undirected,864,,1
dizziness,hiccups,Undirected,865,,2
dizziness,hot,Undirected,866,,1
dizziness,herpes,Undirected,867,,3
dizziness,loose skin,Undirected,868,,1
dizziness,wrinkled,Undirected,869,,1
dizziness,twisting movements,Undirected,870,,1
dizziness,upper gastrointestinal bleeding,Undirected,871,,3
dizziness,rectal bleeding,Undirected,872,,1
dizziness,mucous stools,Undirected,873,,1
dizziness,hematemesis,Undirected,874,,1
dizziness,malnutrition,Undirected,875,,1
dizziness,forced head position,Undirected,876,,3
dizziness,panic,Undirected,877,,4
dizziness,feet,Undirected,878,,4
dizziness,nasal obstruction,Undirected,879,,4
dizziness,rhinorrhea,Undirected,880,,4
dizziness,scattered,Undirected,881,,1
dizziness,sometimes,Undirected,882,,3
dizziness,involuntary movements,Undirected,883,,1
dizziness,sluggish response,Undirected,884,,1
dizziness,knees,Undirected,885,,7
dizziness,upper abdominal discomfort,Undirected,886,,4
dizziness,melena,Undirected,887,,1
dizziness,esophageal lumen obstruction,Undirected,888,,1
dizziness,spinning vision,Undirected,889,,1
dizziness,polyphagia,Undirected,890,,2
dizziness,fixed pupils,Undirected,891,,2
dizziness,limb weakness,Undirected,892,,10
dizziness,eye fatigue,Undirected,893,,6
dizziness,pain in the left hypochondrium,Undirected,894,,1
dizziness,foul-smelling,Undirected,895,,1
dizziness,inability to concentrate,Undirected,896,,2
dizziness,slow movement,Undirected,897,,1
dizziness,reduced visual field,Undirected,898,,1
dizziness,right upper quadrant pain,Undirected,899,,1
dizziness,reduced exercise tolerance,Undirected,900,,2
dizziness,neck pain,Undirected,901,,3
dizziness,loose stools,Undirected,902,,2
dizziness,hypochondriac pain,Undirected,903,,2
dizziness,migraine,Undirected,904,,1
dizziness,irregular fever,Undirected,905,,2
dizziness,slow reaction,Undirected,906,,1
dizziness,simple drunkenness,Undirected,907,,1
dizziness,limb numbness,Undirected,908,,17
dizziness,incoherent speech,Undirected,909,,1
dizziness,sleep disorders,Undirected,910,,2
dizziness,memory decline,Undirected,911,,11
dizziness,significant bleeding tendencies,Undirected,912,,1
dizziness,uterus,Undirected,913,,1
dizziness,sleep disturbances,Undirected,914,,4
dizziness,skin indentation,Undirected,915,,1
dizziness,uterine bleeding,Undirected,916,,2
dizziness,stupor,Undirected,917,,3
dizziness,pigmentary abnormalities,Undirected,918,,1
dizziness,pulselessness,Undirected,919,,4
dizziness,unexplained fever,Undirected,920,,1
dizziness,increased heart rate,Undirected,921,,1
dizziness,pale or dark skin,Undirected,922,,2
dizziness,otorrhea,Undirected,923,,2
dizziness,red urine,Undirected,924,,1
dizziness,yellow tongue coating,Undirected,925,,1
dizziness,possibly,Undirected,926,,2
dizziness,memory impairment,Undirected,927,,11
dizziness,lack of concentration,Undirected,928,,4
dizziness,fecal incontinence,Undirected,929,,5
dizziness,muscle spasms,Undirected,930,,3
dizziness,short neck,Undirected,931,,2
dizziness,hardening,Undirected,932,,2
dizziness,dry throat,Undirected,933,,6
dizziness,projectile vomiting,Undirected,934,,1
dizziness,vivid dreams,Undirected,935,,2
dizziness,dysarthria,Undirected,936,,4
dizziness,runny nose,Undirected,937,,7
dizziness,reduced sense of smell,Undirected,938,,3
dizziness,general weakness,Undirected,939,,4
dizziness,hoarse voice,Undirected,940,,2
dizziness,eustachian tube blockage,Undirected,941,,1
dizziness,general discomfort,Undirected,942,,1
dizziness,orthopnea,Undirected,943,,3
dizziness,systemic symptoms,Undirected,944,,1
dizziness,strabismus,Undirected,945,,6
dizziness,sensation of fullness in the heart,Undirected,946,,1
dizziness,myocardial infarction,Undirected,947,,1
dizziness,hypothyroidism,Undirected,948,,1
dizziness,rapid thin pulse,Undirected,949,,1
dizziness,flashing lights,Undirected,950,,1
dizziness,lips,Undirected,951,,2
dizziness,septicemia,Undirected,952,,1
dizziness,uveitis,Undirected,953,,1
dizziness,hematochezia,Undirected,954,,2
dizziness,hydrocephalus,Undirected,955,,1
dizziness,poor sleep,Undirected,956,,3
dizziness,eyelid swelling,Undirected,957,,2
dizziness,euphoria,Undirected,958,,1
dizziness,mania,Undirected,959,,2
dizziness,increased speech,Undirected,960,,1
dizziness,unstable gait,Undirected,961,,8
dizziness,epistaxis,Undirected,962,,5
dizziness,slight pain,Undirected,963,,1
dizziness,poor digestion,Undirected,964,,1
dizziness,excessive sweating,Undirected,965,,6
dizziness,interstitial fluid volume,Undirected,966,,1
dizziness,gallop rhythm,Undirected,967,,3
dizziness,red papular rash,Undirected,968,,1
dizziness,ear pain,Undirected,969,,4
dizziness,epileptic,Undirected,970,,1
dizziness,polyneuritis,Undirected,971,,1
dizziness,personality changes,Undirected,972,,6
dizziness,vision loss,Undirected,973,,1
dizziness,paralysis of limbs,Undirected,974,,1
dizziness,limb movement disorder,Undirected,975,,1
dizziness,purulent bloody stool,Undirected,976,,1
dizziness,itching sensation,Undirected,977,,1
dizziness,heat intolerance,Undirected,978,,4
dizziness,suspicion,Undirected,979,,1
dizziness,tip of the nose,Undirected,980,,1
dizziness,earlobes,Undirected,981,,1
dizziness,oral mucosa,Undirected,982,,1
dizziness,polyps,Undirected,983,,1
dizziness,rectal prolapse,Undirected,984,,1
dizziness,forgetfulness,Undirected,985,,6
dizziness,pale yellow face,Undirected,986,,1
dizziness,little luster,Undirected,987,,1
dizziness,pale lips,Undirected,988,,3
dizziness,floating pulse,Undirected,989,,1
dizziness,weak pulse,Undirected,990,,5
dizziness,flushed complexion,Undirected,991,,1
dizziness,thoracolumbar spine injury,Undirected,992,,5
dizziness,purulent bloody leukorrhea,Undirected,993,,1
dizziness,tongue deviation,Undirected,994,,1
dizziness,sensory impairment,Undirected,995,,1
dizziness,nosebleeds,Undirected,996,,5
dizziness,varicose veins,Undirected,997,,1
dizziness,inability to move the eyeball voluntarily,Undirected,998,,1
dizziness,hematoma,Undirected,999,,1
dizziness,lymph node enlargement,Undirected,1000,,1
dizziness,menstrual irregularities,Undirected,1001,,2
dizziness,liver enlargement,Undirected,1002,,1
dizziness,pulmonary interstitial fibrosis,Undirected,1003,,1
dizziness,sinoatrial block,Undirected,1004,,3
dizziness,intermittent flexion,Undirected,1005,,1
dizziness,transient loss of consciousness,Undirected,1006,,5
dizziness,profuse sweating,Undirected,1007,,4
dizziness,lack of strength,Undirected,1008,,1
dizziness,generalized sweating,Undirected,1009,,3
dizziness,dry skin,Undirected,1010,,5
dizziness,vascular bruits,Undirected,1011,,1
dizziness,sneezing,Undirected,1012,,2
dizziness,hyperactive tendon reflexes,Undirected,1013,,1
